rating_id,user_id,movie_id,rating
58476,721,677,3
58477,279,110,4
58478,822,232,4
58479,339,14,5
58480,390,147,3
58481,665,615,3
58482,498,152,4
58483,362,185,3
58484,404,59,1
58485,454,659,4
58486,649,68,2
58487,772,170,5
58488,581,474,5
58489,746,928,3
58490,4,188,5
58491,845,1410,4
58492,701,1126,2
58493,475,55,4
58494,689,232,3
58495,267,200,3
58496,392,183,4
58497,103,249,3
58498,631,0,3
58499,706,646,5
58500,493,85,3
58501,82,819,2
58502,638,650,4
58503,781,531,2
58504,388,587,5
58505,793,556,4
58506,435,1226,2
58507,586,322,4
58508,81,168,4
58509,279,384,5
58510,506,690,5
58511,451,126,5
58512,566,473,5
58513,404,726,1
58514,390,478,4
58515,801,1024,3
58516,354,328,3
58517,398,400,3
58518,642,1138,3
58519,117,257,5
58520,317,264,4
58521,101,264,3
58522,845,402,3
58523,243,1149,4
58524,803,674,3
58525,853,125,3
58526,389,12,2
58527,536,473,5
58528,794,741,2
58529,774,268,4
58530,157,809,4
58531,547,357,2
58532,797,464,4
58533,765,674,3
58534,367,776,2
58535,300,403,3
58536,497,82,3
58537,436,431,3
58538,829,21,5
58539,685,173,4
58540,58,632,3
58541,486,587,5
58542,444,643,3
58543,837,496,5
58544,11,227,4
58545,446,1325,4
58546,505,496,5
58547,13,172,4
58548,829,176,4
58549,507,233,4
58550,584,1557,5
58551,832,1213,4
58552,377,1052,3
58553,458,285,4
58554,642,403,4
58555,787,9,4
58556,581,292,5
58557,617,525,5
58558,307,566,4
58559,636,933,1
58560,432,292,3
58561,804,602,4
58562,675,63,5
58563,711,59,1
58564,572,346,4
58565,454,590,4
58566,713,14,3
58567,653,96,3
58568,605,11,2
58569,298,748,1
58570,397,428,4
58571,724,99,5
58572,690,477,4
58573,605,654,4
58574,416,809,3
58575,215,762,4
58576,787,52,1
58577,236,175,3
58578,748,840,3
58579,845,735,4
58580,803,0,5
58581,715,281,3
58582,849,489,5
58583,198,407,5
58584,388,944,4
58585,604,356,5
58586,396,209,4
58587,402,99,5
58588,664,108,4
58589,732,321,2
58590,229,167,4
58591,434,320,3
58592,344,64,4
58593,777,208,4
58594,390,627,4
58595,497,123,3
58596,789,571,3
58597,842,144,3
58598,478,147,2
58599,302,270,2
58600,765,673,3
58601,832,21,3
58602,449,1281,3
58603,488,267,2
58604,12,227,4
58605,176,641,4
58606,377,434,4
58607,215,672,4
58608,834,1152,4
58609,781,1378,3
58610,859,3,4
58611,560,672,3
58612,270,480,3
58613,622,120,4
58614,550,176,5
58615,755,1273,2
58616,406,755,2
58617,84,49,5
58618,434,925,3
58619,781,514,3
58620,552,1008,4
58621,411,149,4
58622,744,180,2
58623,742,878,4
58624,797,221,3
58625,115,314,3
58626,435,98,3
58627,824,863,3
58628,566,22,4
58629,748,230,4
58630,486,70,3
58631,471,385,5
58632,267,177,4
58633,715,525,5
58634,829,401,4
58635,359,296,4
58636,568,257,5
58637,847,151,5
58638,745,23,4
58639,641,291,2
58640,200,45,4
58641,378,140,4
58642,48,724,2
58643,711,25,2
58644,357,64,4
58645,743,237,4
58646,495,146,3
58647,507,90,4
58648,740,274,4
58649,775,21,5
58650,822,273,4
58651,693,377,3
58652,591,251,3
58653,565,683,4
58654,746,1066,2
58655,541,70,3
58656,21,88,5
58657,662,259,2
58658,805,23,3
58659,499,471,3
58660,641,65,5
58661,483,173,5
58662,786,258,4
58663,498,116,3
58664,626,69,4
58665,658,577,3
58666,773,257,1
58667,715,27,5
58668,666,191,5
58669,647,144,4
58670,77,24,3
58671,662,287,4
58672,327,317,5
58673,829,94,3
58674,624,167,3
58675,495,468,3
58676,584,17,2
58677,531,721,3
58678,523,497,5
58679,763,1220,4
58680,553,12,2
58681,825,683,3
58682,842,194,4
58683,765,950,3
58684,653,734,4
58685,844,902,4
58686,831,333,2
58687,58,661,3
58688,388,87,3
58689,853,408,2
58690,607,417,1
58691,598,275,2
58692,533,476,3
58693,682,132,5
58694,605,470,4
58695,60,268,3
58696,772,227,3
58697,471,173,5
58698,127,604,3
58699,292,468,4
58700,449,167,5
58701,406,157,2
58702,681,771,4
58703,639,179,5
58704,850,337,3
58705,706,899,4
58706,611,274,5
58707,487,706,2
58708,654,763,1
58709,681,120,4
58710,637,175,3
58711,726,264,4
58712,220,54,4
58713,594,545,4
58714,550,91,5
58715,607,741,4
58716,836,18,4
58717,528,321,4
58718,226,248,2
58719,664,8,4
58720,605,23,5
58721,794,239,2
58722,466,1225,4
58723,285,430,5
58724,681,46,1
58725,777,120,3
58726,587,160,4
58727,444,1080,1
58728,392,1015,5
58729,642,738,3
58730,626,801,2
58731,750,268,5
58732,372,212,4
58733,339,501,2
58734,404,544,1
58735,560,479,4
58736,773,134,3
58737,852,330,2
58738,787,217,4
58739,615,302,4
58740,726,49,4
58741,824,49,4
58742,592,105,2
58743,245,723,4
58744,852,244,3
58745,20,993,2
58746,855,677,3
58747,862,263,3
58748,435,326,5
58749,404,776,1
58750,391,49,5
58751,718,117,2
58752,845,1285,4
58753,641,870,3
58754,282,411,5
58755,827,752,4
58756,708,126,5
58757,591,938,3
58758,724,357,3
58759,765,492,4
58760,840,330,5
58761,842,182,5
58762,93,503,5
58763,552,55,4
58764,654,336,2
58765,659,98,2
58766,285,277,5
58767,296,227,2
58768,301,288,3
58769,560,214,3
58770,845,602,5
58771,665,855,5
58772,855,257,4
58773,754,301,4
58774,795,325,4
58775,658,130,4
58776,467,96,5
58777,756,192,4
58778,846,404,3
58779,781,1668,2
58780,806,611,5
58781,312,624,4
58782,695,312,3
58783,624,22,4
58784,523,413,4
58785,617,22,5
58786,773,848,1
58787,150,221,5
58788,758,297,4
58789,177,303,4
58790,797,141,3
58791,838,275,3
58792,485,326,3
58793,714,178,4
58794,825,1218,4
58795,605,128,3
58796,814,464,5
58797,424,342,3
58798,343,25,3
58799,307,670,4
58800,717,741,5
58801,513,12,3
58802,747,175,5
58803,380,133,5
58804,80,1058,3
58805,576,467,3
58806,471,741,5
58807,654,854,3
58808,806,21,5
58809,850,563,3
58810,620,577,5
58811,649,501,3
58812,765,271,4
58813,773,435,2
58814,840,747,4
58815,803,567,4
58816,379,650,3
58817,654,1146,3
58818,633,990,3
58819,726,377,3
58820,853,121,3
58821,856,293,3
58822,307,68,2
58823,710,419,5
58824,436,236,4
58825,726,385,2
58826,281,318,4
58827,433,150,5
58828,652,940,1
58829,849,201,4
58830,449,629,3
58831,845,673,4
58832,143,13,4
58833,863,70,3
58834,764,24,4
58835,681,565,3
58836,64,530,4
58837,248,326,4
58838,660,683,3
58839,624,497,4
58840,196,1419,1
58841,756,128,3
58842,544,1227,3
58843,345,1216,4
58844,803,521,3
58845,624,143,4
58846,822,658,4
58847,837,168,4
58848,84,237,2
58849,803,242,3
58850,709,191,5
58851,44,6,3
58852,862,300,4
58853,471,442,4
58854,717,545,4
58855,750,385,3
58856,654,310,3
58857,693,583,4
58858,446,1015,3
58859,310,644,5
58860,659,37,2
58861,166,614,5
58862,517,120,5
58863,759,49,3
58864,618,52,2
58865,797,661,3
58866,762,417,4
58867,721,457,4
58868,649,635,3
58869,762,97,4
58870,683,201,4
58871,795,392,4
58872,668,11,5
58873,689,119,1
58874,624,654,3
58875,600,209,4
58876,83,822,3
58877,652,574,1
58878,416,795,4
58879,787,75,3
58880,446,545,2
58881,805,149,4
58882,226,404,2
58883,297,819,4
58884,863,407,5
58885,681,383,2
58886,704,283,3
58887,750,747,2
58888,542,93,3
58889,182,93,3
58890,238,646,5
58891,710,142,5
58892,863,52,4
58893,864,1027,1
58894,647,367,2
58895,832,156,2
58896,752,498,3
58897,757,528,4
58898,550,778,4
58899,428,276,4
58900,777,737,1
58901,806,1482,4
58902,505,683,5
58903,296,155,4
58904,845,584,2
58905,605,306,4
58906,764,241,5
58907,840,287,3
58908,479,293,1
58909,342,153,5
58910,647,443,3
58911,543,330,3
58912,357,173,1
58913,846,237,2
58914,861,406,3
58915,671,814,4
58916,797,269,4
58917,711,622,4
58918,187,317,5
58919,682,681,1
58920,386,525,4
58921,356,686,3
58922,804,357,3
58923,15,86,4
58924,747,356,3
58925,785,233,3
58926,837,310,4
58927,402,117,5
58928,794,183,4
58929,278,549,4
58930,434,780,3
58931,692,605,4
58932,846,1171,1
58933,325,848,1
58934,787,1134,2
58935,810,303,5
58936,534,701,1
58937,847,583,3
58938,853,1013,3
58939,124,1269,3
58940,713,299,5
58941,756,422,3
58942,774,271,4
58943,863,641,3
58944,331,239,4
58945,825,187,4
58946,777,203,4
58947,806,1137,5
58948,824,831,3
58949,845,671,4
58950,536,337,1
58951,696,1159,1
58952,285,746,4
58953,797,1516,4
58954,702,236,5
58955,660,208,4
58956,742,221,4
58957,138,241,3
58958,566,1020,4
58959,751,310,3
58960,291,196,5
58961,647,14,1
58962,362,3,5
58963,474,126,4
58964,278,863,5
58965,662,741,4
58966,539,474,4
58967,369,192,4
58968,233,99,4
58969,828,249,3
58970,124,48,3
58971,597,342,2
58972,734,326,3
58973,668,257,2
58974,297,131,5
58975,416,500,3
58976,488,537,4
58977,715,411,2
58978,647,8,1
58979,523,418,1
58980,457,282,5
58981,789,190,3
58982,536,211,3
58983,726,231,3
58984,16,110,3
58985,293,267,4
58986,816,146,3
58987,267,422,2
58988,769,324,4
58989,766,175,3
58990,292,527,4
58991,253,141,3
58992,434,368,1
58993,534,510,3
58994,803,183,5
58995,254,545,3
58996,620,269,4
58997,418,49,5
58998,784,300,4
58999,514,1429,3
59000,617,97,5
59001,275,442,4
59002,772,99,4
59003,405,417,5
59004,833,761,4
59005,832,448,2
59006,644,426,5
59007,696,299,5
59008,336,49,5
59009,604,152,4
59010,57,312,5
59011,649,643,3
59012,644,133,5
59013,415,698,5
59014,774,330,4
59015,320,650,3
59016,756,23,4
59017,215,355,3
59018,534,212,5
59019,20,974,3
59020,287,527,4
59021,285,21,4
59022,473,130,4
59023,513,210,3
59024,850,759,4
59025,711,403,3
59026,233,124,3
59027,541,314,4
59028,333,930,1
59029,730,507,1
59030,785,182,4
59031,49,123,1
59032,757,1024,3
59033,740,24,3
59034,771,303,4
59035,726,774,4
59036,274,447,3
59037,307,193,5
59038,681,385,2
59039,794,1109,3
59040,867,203,2
59041,150,167,5
59042,102,117,3
59043,675,257,2
59044,716,281,5
59045,197,822,2
59046,41,1045,3
59047,785,142,4
59048,642,91,4
59049,292,662,3
59050,577,323,1
59051,436,449,3
59052,157,510,5
59053,801,55,3
59054,776,156,3
59055,717,878,2
59056,0,100,2
59057,853,272,4
59058,834,608,4
59059,783,285,3
59060,211,317,5
59061,93,416,3
59062,633,740,3
59063,829,632,4
59064,180,221,4
59065,344,1100,4
59066,457,249,1
59067,621,401,3
59068,121,82,5
59069,477,446,4
59070,426,327,4
59071,842,634,2
59072,732,458,4
59073,184,285,4
59074,710,1159,5
59075,300,317,5
59076,457,297,5
59077,831,325,4
59078,797,305,3
59079,435,339,5
59080,707,361,1
59081,433,282,3
59082,111,244,4
59083,667,751,4
59084,641,469,4
59085,850,526,5
59086,587,1468,3
59087,838,474,5
59088,740,201,3
59089,327,519,5
59090,311,672,5
59091,378,501,5
59092,307,652,5
59093,665,581,4
59094,531,832,4
59095,559,180,4
59096,572,21,4
59097,79,85,5
59098,866,659,4
59099,437,814,5
59100,775,660,5
59101,685,134,5
59102,584,739,4
59103,486,1073,1
59104,770,872,3
59105,795,426,4
59106,541,120,2
59107,850,171,5
59108,531,190,5
59109,851,117,4
59110,183,133,5
59111,578,193,5
59112,473,509,4
59113,837,479,4
59114,804,160,1
59115,654,581,2
59116,711,780,4
59117,657,1100,4
59118,781,1510,2
59119,827,1267,2
59120,84,356,4
59121,649,180,4
59122,312,488,4
59123,649,0,3
59124,408,529,4
59125,546,302,3
59126,795,55,5
59127,715,704,5
59128,434,107,1
59129,814,30,4
59130,313,71,2
59131,599,575,3
59132,716,357,2
59133,506,120,5
59134,755,324,3
59135,109,1181,2
59136,846,762,1
59137,618,294,4
59138,832,127,3
59139,547,12,1
59140,715,426,5
59141,267,587,3
59142,866,195,3
59143,200,172,3
59144,654,881,3
59145,664,214,2
59146,783,270,3
59147,456,708,5
59148,774,342,4
59149,626,50,5
59150,785,380,3
59151,757,440,3
59152,708,293,3
59153,681,658,1
59154,502,706,5
59155,333,216,2
59156,494,420,1
59157,681,990,2
59158,844,876,2
59159,69,62,3
59160,481,880,3
59161,552,196,5
59162,698,1067,3
59163,663,70,4
59164,681,719,4
59165,789,90,3
59166,195,761,3
59167,789,385,2
59168,863,49,5
59169,797,1048,3
59170,747,49,5
59171,511,272,5
59172,853,280,3
59173,626,11,4
59174,553,1041,3
59175,710,215,4
59176,592,1011,3
59177,845,518,4
59178,657,168,5
59179,785,131,5
59180,470,224,5
59181,654,511,3
59182,824,507,4
59183,416,667,2
59184,600,1539,2
59185,397,172,4
59186,824,1014,2
59187,866,479,5
59188,550,801,4
59189,702,221,4
59190,534,318,5
59191,649,227,4
59192,469,8,5
59193,726,657,5
59194,696,180,4
59195,779,171,5
59196,711,1468,4
59197,845,650,3
59198,858,24,4
59199,860,169,5
59200,333,153,4
59201,830,0,4
59202,804,222,5
59203,624,602,4
59204,631,683,5
59205,628,3,3
59206,693,227,4
59207,384,1021,3
59208,809,325,5
59209,93,68,3
59210,333,170,4
59211,43,446,4
59212,394,215,3
59213,220,120,2
59214,547,155,5
59215,866,22,5
59216,678,195,4
59217,829,226,3
59218,404,364,1
59219,390,47,4
59220,248,1,3
59221,797,28,4
59222,547,594,4
59223,864,927,1
59224,692,187,2
59225,652,96,3
59226,245,1038,4
59227,704,549,2
59228,453,113,3
59229,653,0,4
59230,781,1037,4
59231,201,194,4
59232,842,151,2
59233,404,201,4
59234,773,356,2
59235,845,600,5
59236,266,202,5
59237,318,681,3
59238,644,659,3
59239,288,741,4
59240,730,944,4
59241,178,901,1
59242,867,1030,1
59243,609,209,3
59244,299,1093,5
59245,571,123,5
59246,785,190,4
59247,433,627,1
59248,789,707,3
59249,710,567,3
59250,789,863,4
59251,275,999,2
59252,224,602,5
59253,720,324,3
59254,362,119,1
59255,266,238,4
59256,333,1225,4
59257,275,782,1
59258,245,173,3
59259,587,50,4
59260,824,740,4
59261,118,258,4
59262,706,901,5
59263,597,311,5
59264,769,287,4
59265,433,286,5
59266,696,24,3
59267,842,158,2
59268,505,167,5
59269,764,285,5
59270,216,384,2
59271,150,207,4
59272,845,647,5
59273,609,182,4
59274,377,76,4
59275,496,194,4
59276,787,982,3
59277,529,194,3
59278,715,487,4
59279,766,505,5
59280,473,525,5
59281,220,1436,3
59282,658,523,4
59283,703,656,4
59284,9,58,4
59285,847,614,5
59286,454,288,3
59287,642,267,4
59288,804,153,5
59289,832,927,2
59290,522,1013,5
59291,329,201,5
59292,642,482,4
59293,372,940,4
59294,268,180,2
59295,417,326,1
59296,116,264,4
59297,499,68,4
59298,388,41,4
59299,853,924,2
59300,808,327,5
59301,354,305,4
59302,406,97,5
59303,787,120,4
59304,395,596,4
59305,795,614,4
59306,561,434,4
59307,803,402,3
59308,337,522,3
59309,700,49,5
59310,109,11,4
59311,544,545,3
59312,797,939,1
59313,275,819,3
59314,238,204,3
59315,638,82,4
59316,649,199,4
59317,342,233,1
59318,767,825,1
59319,587,442,3
59320,64,355,5
59321,785,14,3
59322,681,575,4
59323,647,930,2
59324,706,497,3
59325,126,227,5
59326,856,320,4
59327,689,167,3
59328,394,738,3
59329,831,470,4
59330,716,404,3
59331,772,13,5
59332,756,332,4
59333,749,880,2
59334,863,272,5
59335,590,427,4
59336,617,282,3
59337,17,955,5
59338,839,97,5
59339,795,380,3
59340,781,314,4
59341,560,70,2
59342,157,231,3
59343,623,294,3
59344,839,497,5
59345,685,180,4
59346,591,193,4
59347,536,463,4
59348,781,1257,2
59349,861,209,4
59350,503,772,3
59351,743,49,3
59352,531,1015,4
59353,574,320,3
59354,404,857,1
59355,678,69,4
59356,268,450,1
59357,556,531,5
59358,180,331,2
59359,785,464,4
59360,839,662,4
59361,264,106,1
59362,654,1197,3
59363,822,403,4
59364,319,239,3
59365,536,212,4
59366,794,830,2
59367,497,1072,3
59368,707,282,1
59369,845,192,5
59370,836,627,3
59371,842,402,2
59372,716,339,4
59373,840,269,4
59374,869,516,2
59375,804,1169,5
59376,803,208,3
59377,492,0,3
59378,765,430,3
59379,404,722,1
59380,534,63,5
59381,628,11,5
59382,304,485,5
59383,842,448,3
59384,47,523,3
59385,591,596,2
59386,292,96,4
59387,275,446,4
59388,570,656,4
59389,298,165,4
59390,180,1379,1
59391,827,1072,4
59392,814,95,5
59393,364,0,4
59394,504,603,5
59395,862,1293,4
59396,633,476,3
59397,819,288,2
59398,824,1290,2
59399,206,254,3
59400,842,226,3
59401,781,1385,3
59402,681,958,4
59403,842,204,4
59404,795,602,4
59405,471,32,5
59406,596,110,3
59407,737,510,4
59408,670,30,2
59409,654,844,2
59410,738,55,4
59411,773,253,1
59412,233,1020,4
59413,668,171,3
59414,721,12,2
59415,765,208,3
59416,235,654,3
59417,596,23,3
59418,756,178,4
59419,859,288,3
59420,714,1046,3
59421,771,312,5
59422,659,167,5
59423,526,210,4
59424,787,369,2
59425,838,1663,1
59426,371,43,4
59427,748,754,4
59428,576,306,3
59429,641,764,3
59430,658,203,4
59431,449,1302,4
59432,439,271,5
59433,842,150,2
59434,823,285,2
59435,685,11,5
59436,184,700,3
59437,307,130,4
59438,587,172,5
59439,323,269,5
59440,816,14,3
59441,232,120,4
59442,782,327,4
59443,255,553,4
59444,233,444,2
59445,540,675,3
59446,578,581,4
59447,585,120,5
59448,839,233,5
59449,108,221,4
59450,857,285,4
59451,488,750,5
59452,777,495,1
59453,706,223,4
59454,850,404,5
59455,827,300,2
59456,599,194,4
59457,822,228,3
59458,829,695,2
59459,261,417,3
59460,498,529,4
59461,267,258,3
59462,526,285,2
59463,86,26,4
59464,681,88,4
59465,548,180,4
59466,392,138,4
59467,633,1334,2
59468,44,150,2
59469,681,1089,2
59470,196,183,1
59471,494,143,4
59472,300,322,4
59473,867,397,1
59474,770,541,4
59475,270,39,1
59476,711,954,2
59477,488,1612,4
59478,37,500,5
59479,845,422,4
59480,298,164,4
59481,129,1275,4
59482,849,55,1
59483,103,126,3
59484,496,96,4
59485,748,182,5
59486,312,308,4
59487,697,282,2
59488,828,338,2
59489,63,750,2
59490,48,327,2
59491,817,1104,1
59492,461,135,4
59493,847,479,5
59494,144,889,2
59495,541,522,4
59496,760,221,4
59497,275,6,5
59498,114,740,3
59499,870,244,3
59500,415,508,5
59501,755,420,4
59502,795,973,3
59503,372,193,4
59504,436,291,5
59505,654,295,4
59506,531,309,4
59507,410,221,3
59508,760,1013,1
59509,756,204,4
59510,280,341,1
59511,21,227,4
59512,847,206,5
59513,765,503,3
59514,664,1060,4
59515,1,126,5
59516,824,471,5
59517,845,482,5
59518,5,297,3
59519,127,450,4
59520,393,215,3
59521,714,742,2
59522,10,53,3
59523,652,379,3
59524,748,175,4
59525,270,590,4
59526,494,201,4
59527,726,158,2
59528,292,284,5
59529,471,561,5
59530,452,47,4
59531,587,940,5
59532,606,310,4
59533,471,259,4
59534,853,78,4
59535,795,216,4
59536,61,707,3
59537,824,923,2
59538,861,504,4
59539,341,319,5
59540,804,422,1
59541,531,482,5
59542,302,772,4
59543,568,1196,4
59544,837,222,3
59545,356,321,3
59546,561,143,5
59547,829,650,4
59548,444,688,1
59549,845,795,1
59550,720,401,4
59551,289,595,4
59552,839,736,4
59553,829,182,4
59554,830,1062,4
59555,497,228,2
59556,806,678,4
59557,630,306,4
59558,278,43,1
59559,22,152,4
59560,782,344,4
59561,388,300,4
59562,58,289,3
59563,654,327,2
59564,467,179,5
59565,416,163,3
59566,861,126,5
59567,683,394,2
59568,707,273,4
59569,822,567,3
59570,785,198,4
59571,384,1016,3
59572,849,565,5
59573,673,314,3
59574,214,87,3
59575,459,278,2
59576,105,565,4
59577,810,293,4
59578,693,488,4
59579,682,910,3
59580,174,272,2
59581,850,239,4
59582,595,322,4
59583,268,463,3
59584,540,37,3
59585,709,0,4
59586,268,120,1
59587,708,180,4
59588,647,545,4
59589,586,312,5
59590,78,339,4
59591,377,12,3
59592,88,235,5
59593,765,1202,3
59594,607,206,5
59595,220,650,4
59596,869,951,3
59597,331,1041,4
59598,853,254,1
59599,853,290,2
59600,264,281,5
59601,553,377,4
59602,654,1070,2
59603,797,575,3
59604,404,1386,2
59605,772,203,3
59606,863,167,4
59607,772,46,4
59608,195,172,2
59609,845,1109,3
59610,846,433,3
59611,851,256,4
59612,763,587,5
59613,874,771,5
59614,782,259,4
59615,804,90,5
59616,866,210,3
59617,843,178,3
59618,499,299,4
59619,532,47,4
59620,17,602,3
59621,23,131,3
59622,591,729,4
59623,746,508,5
59624,502,743,2
59625,415,417,4
59626,559,1020,4
59627,566,646,5
59628,822,332,3
59629,663,716,1
59630,654,281,3
59631,659,99,3
59632,140,254,4
59633,706,1310,3
59634,774,306,4
59635,348,275,5
59636,136,1027,5
59637,604,142,1
59638,5,534,2
59639,31,297,5
59640,641,95,5
59641,660,188,4
59642,726,402,4
59643,342,188,4
59644,660,214,3
59645,820,180,4
59646,647,21,4
59647,726,155,4
59648,804,581,3
59649,253,61,3
59650,48,918,5
59651,604,125,5
59652,709,653,4
59653,302,832,2
59654,103,271,4
59655,496,166,2
59656,861,356,3
59657,491,192,4
59658,837,1114,4
59659,129,738,5
59660,698,110,3
59661,591,131,5
59662,552,152,5
59663,479,99,4
59664,788,1160,3
59665,414,530,5
59666,681,256,2
59667,730,55,2
59668,324,522,3
59669,462,136,2
59670,767,251,3
59671,693,527,3
59672,723,357,1
59673,663,587,3
59674,709,268,3
59675,649,186,2
59676,90,650,5
59677,845,1054,3
59678,693,229,4
59679,773,3,2
59680,793,23,5
59681,415,552,4
59682,564,461,4
59683,693,495,4
59684,796,780,5
59685,710,190,5
59686,20,259,2
59687,343,310,4
59688,682,914,2
59689,830,272,3
59690,708,144,3
59691,520,297,3
59692,806,126,3
59693,845,442,4
59694,605,195,4
59695,519,310,3
59696,538,371,2
59697,795,814,4
59698,159,1133,4
59699,875,293,4
59700,475,293,3
59701,333,895,5
59702,704,117,4
59703,428,482,5
59704,732,274,3
59705,452,195,4
59706,752,461,4
59707,600,287,1
59708,679,285,4
59709,654,402,2
59710,442,293,5
59711,715,477,4
59712,125,349,2
59713,757,201,5
59714,341,187,3
59715,581,150,4
59716,686,287,4
59717,322,992,4
59718,820,173,5
59719,726,865,3
59720,871,331,3
59721,159,149,4
59722,828,1017,2
59723,233,44,4
59724,471,214,4
59725,263,185,5
59726,626,204,5
59727,279,71,4
59728,679,514,4
59729,713,762,4
59730,199,741,4
59731,466,1011,3
59732,842,412,2
59733,31,267,5
59734,689,1041,4
59735,828,511,4
59736,575,474,1
59737,653,194,4
59738,756,683,4
59739,765,230,2
59740,757,553,3
59741,150,301,3
59742,578,203,3
59743,533,104,4
59744,275,147,3
59745,441,54,3
59746,830,339,4
59747,206,21,3
59748,843,70,3
59749,803,677,4
59750,787,203,3
59751,563,929,3
59752,642,49,4
59753,425,652,4
59754,302,1033,1
59755,845,554,2
59756,790,285,3
59757,245,1134,1
59758,565,218,1
59759,557,285,4
59760,863,707,3
59761,667,123,3
59762,842,415,2
59763,520,741,3
59764,346,368,4
59765,659,28,2
59766,658,57,4
59767,734,99,2
59768,449,331,4
59769,717,981,4
59770,573,261,5
59771,473,312,4
59772,619,768,4
59773,804,273,2
59774,384,216,2
59775,654,180,3
59776,874,168,5
59777,794,755,3
59778,746,281,2
59779,278,21,1
59780,844,749,3
59781,623,247,4
59782,535,163,4
59783,683,150,3
59784,278,1177,4
59785,803,258,4
59786,865,318,4
59787,834,215,4
59788,261,366,4
59789,833,274,3
59790,852,747,2
59791,406,507,4
59792,737,143,5
59793,678,183,4
59794,200,92,5
59795,693,448,4
59796,278,256,5
59797,607,282,4
59798,662,709,3
59799,451,131,2
59800,626,175,5
59801,5,131,5
59802,691,1053,3
59803,259,349,4
59804,526,196,4
59805,765,506,3
59806,681,254,3
59807,693,428,4
59808,496,1076,4
59809,644,672,3
59810,61,1129,4
59811,333,178,4
59812,853,317,5
59813,715,650,5
59814,867,737,2
59815,774,299,4
59816,233,115,2
59817,428,202,5
59818,726,782,3
59819,649,508,3
59820,428,728,2
59821,275,256,4
59822,284,193,4
59823,766,656,4
59824,1,284,5
59825,827,1195,2
59826,396,389,3
59827,811,1392,3
59828,642,469,4
59829,861,287,5
59830,297,478,5
59831,795,248,1
59832,832,207,3
59833,477,366,4
59834,867,561,2
59835,706,1250,4
59836,822,1106,3
59837,827,873,3
59838,505,89,2
59839,737,402,3
59840,776,116,5
59841,870,514,4
59842,665,431,3
59843,172,326,5
59844,542,28,2
59845,630,337,2
59846,629,6,4
59847,443,257,3
59848,469,285,4
59849,709,203,4
59850,708,160,5
59851,307,131,3
59852,392,495,5
59853,678,483,4
59854,863,207,4
59855,188,1314,3
59856,867,205,5
59857,559,131,3
59858,652,861,2
59859,651,537,4
59860,212,507,4
59861,386,1077,1
59862,103,894,2
59863,408,215,4
59864,863,1445,3
59865,296,91,3
59866,770,70,5
59867,859,282,4
59868,691,844,3
59869,544,201,4
59870,789,210,4
59871,456,90,4
59872,641,164,4
59873,804,82,4
59874,289,88,3
59875,392,205,3
59876,836,595,3
59877,793,846,5
59878,863,565,4
59879,652,221,3
59880,400,180,3
59881,101,116,3
59882,822,21,5
59883,853,286,3
59884,788,285,1
59885,824,741,4
59886,629,596,4
59887,4,445,4
59888,623,267,4
59889,832,190,4
59890,417,327,1
59891,396,194,3
59892,409,904,4
59893,780,63,4
59894,802,689,4
59895,781,1382,3
59896,797,51,3
59897,485,234,2
59898,740,47,4
59899,537,222,4
59900,797,70,3
59901,799,863,4
59902,649,429,4
59903,457,508,4
59904,607,605,5
59905,390,8,5
59906,803,104,3
59907,765,191,4
59908,756,37,3
59909,536,1474,2
59910,229,134,2
59911,5,461,5
59912,12,747,4
59913,401,627,3
59914,462,252,5
59915,710,172,3
59916,262,464,4
59917,706,418,3
59918,797,117,4
59919,654,604,3
59920,817,285,4
59921,473,57,4
59922,492,461,2
59923,233,377,4
59924,424,81,3
59925,822,90,3
59926,453,491,3
59927,679,24,4
59928,750,193,5
59929,747,249,5
59930,697,967,1
59931,700,271,5
59932,707,283,5
59933,617,470,3
59934,802,886,5
59935,147,189,2
59936,415,1427,3
59937,379,355,2
59938,757,731,4
59939,765,167,5
59940,342,567,1
59941,817,327,4
59942,91,256,2
59943,803,738,4
59944,641,553,4
59945,72,682,2
59946,820,117,3
59947,744,530,3
59948,263,97,5
59949,711,242,4
59950,653,209,5
59951,93,958,5
59952,279,583,4
59953,810,747,3
59954,254,293,2
59955,633,282,2
59956,212,217,4
59957,536,96,2
59958,698,1374,3
59959,428,162,4
59960,869,480,4
59961,861,214,4
59962,876,381,3
59963,22,170,5
59964,567,1285,4
59965,647,677,3
59966,752,49,4
59967,852,325,2
59968,842,264,3
59969,607,507,4
59970,452,183,4
59971,642,513,3
59972,867,1479,1
59973,0,167,5
59974,681,454,4
59975,706,7,5
59976,799,456,2
59977,611,0,4
59978,803,124,4
59979,647,178,4
59980,541,958,3
59981,319,26,3
59982,636,740,1
59983,708,726,2
59984,860,293,3
59985,380,854,3
59986,795,290,4
59987,522,507,3
59988,762,468,4
59989,487,497,3
59990,745,577,4
59991,762,161,4
59992,362,718,3
59993,746,108,5
59994,726,1,4
59995,86,691,5
59996,298,516,4
59997,785,282,4
59998,830,271,5
59999,710,216,4
60000,843,626,3
60001,798,498,4
60002,210,595,3
60003,740,287,4
60004,856,897,5
60005,773,233,2
60006,737,201,4
60007,58,14,5
60008,845,32,5
60009,494,172,5
60010,488,947,2
60011,499,767,2
60012,617,150,3
60013,691,248,3
60014,292,692,4
